design_id,competition_id,polarity,tag,statement_count,present,polarity_statement_total,statement_share
AAAA6,AAAA,negative,structure,1,1,11,0.09090909090909091
AAAA6,AAAA,negative,urban integration,3,1,11,0.2727272727272727
AAAA6,AAAA,negative,visibility,3,1,11,0.2727272727272727
AAAA6,AAAA,positive,acoustics,1,1,8,0.125
AAAA6,AAAA,positive,circulation,3,1,8,0.375
AAAA6,AAAA,positive,cost,1,1,8,0.125
AAAA6,AAAA,positive,expression,1,1,8,0.125
AAAA6,AAAA,positive,functionality,2,1,8,0.25
AAAA6,AAAA,positive,identity,1,1,8,0.125
AAAA6,AAAA,positive,landscape,1,1,8,0.125
AAAA6,AAAA,positive,layout,2,1,8,0.25
AAAA6,AAAA,positive,massing,2,1,8,0.25
AAAA6,AAAA,positive,open space,2,1,8,0.25
AAAA6,AAAA,positive,operation,1,1,8,0.125
AAAA6,AAAA,positive,proportion,2,1,8,0.25
AAAA6,AAAA,positive,scale,1,1,8,0.125
AAAA6,AAAA,positive,sustainability,1,1,8,0.125
AAAA6,AAAA,positive,urban integration,2,1,8,0.25
B1,B,negative,circulation,1,1,3,0.3333333333333333
B1,B,negative,expression,2,1,3,0.6666666666666666
B1,B,negative,facade,1,1,3,0.3333333333333333
B1,B,negative,identity,1,1,3,0.3333333333333333
B1,B,negative,massing,1,1,3,0.3333333333333333
B1,B,negative,operation,1,1,3,0.3333333333333333
B1,B,negative,urban integration,1,1,3,0.3333333333333333
B1,B,positive,cost,1,1,10,0.1
B1,B,positive,daylight,1,1,10,0.1
B1,B,positive,expression,1,1,10,0.1
B1,B,positive,flexibility,2,1,10,0.2
B1,B,positive,functionality,3,1,10,0.3
B1,B,positive,identity,1,1,10,0.1
B1,B,positive,landscape,2,1,10,0.2
B1,B,positive,layout,3,1,10,0.3
B1,B,positive,massing,4,1,10,0.4
B1,B,positive,open space,3,1,10,0.3
B1,B,positive,operation,2,1,10,0.2
B1,B,positive,proportion,2,1,10,0.2
B1,B,positive,structure,1,1,10,0.1
B1,B,positive,sustainability,1,1,10,0.1
B1,B,positive,urban integration,2,1,10,0.2
B2,B,negative,accessibility,1,1,4,0.25
B2,B,negative,circulation,3,1,4,0.75
B2,B,negative,daylight,1,1,4,0.25
B2,B,negative,facade,1,1,4,0.25
B2,B,negative,layout,2,1,4,0.5
B2,B,negative,open space,1,1,4,0.25
B2,B,positive,cost,1,1,7,0.14285714285714285
B2,B,positive,expression,2,1,7,0.2857142857142857
B2,B,positive,facade,2,1,7,0.2857142857142857
B2,B,positive,functionality,1,1,7,0.14285714285714285
B2,B,positive,identity,2,1,7,0.2857142857142857
B2,B,positive,landscape,1,1,7,0.14285714285714285
B2,B,positive,layout,2,1,7,0.2857142857142857
B2,B,positive,massing,1,1,7,0.14285714285714285
B2,B,positive,open space,3,1,7,0.42857142857142855
B2,B,positive,structure,1,1,7,0.14285714285714285
B2,B,positive,urban integration,4,1,7,0.5714285714285714
B3,B,negative,accessibility,1,1,9,0.1111111111111111
B3,B,negative,circulation,3,1,9,0.3333333333333333
B3,B,negative,daylight,1,1,9,0.1111111111111111
B3,B,negative,expression,1,1,9,0.1111111111111111
B3,B,negative,functionality,2,1,9,0.2222222222222222
B3,B,negative,identity,3,1,9,0.3333333333333333
B3,B,negative,layout,3,1,9,0.3333333333333333
B3,B,negative,massing,1,1,9,0.1111111111111111
B3,B,negative,open space,3,1,9,0.3333333333333333
B3,B,negative,operation,2,1,9,0.2222222222222222
B3,B,negative,proportion,1,1,9,0.1111111111111111
B3,B,negative,urban integration,4,1,9,0.4444444444444444
B3,B,positive,circulation,1,1,7,0.14285714285714285
B3,B,positive,cost,1,1,7,0.14285714285714285
B3,B,positive,expression,1,1,7,0.14285714285714285
B3,B,positive,facade,1,1,7,0.14285714285714285
B3,B,positive,flexibility,1,1,7,0.14285714285714285
B3,B,positive,functionality,2,1,7,0.2857142857142857
B3,B,positive,identity,1,1,7,0.14285714285714285
B3,B,positive,layout,4,1,7,0.5714285714285714
B3,B,positive,massing,3,1,7,0.42857142857142855
B3,B,positive,open space,1,1,7,0.14285714285714285
B3,B,positive,operation,1,1,7,0.14285714285714285
B3,B,positive,structure,1,1,7,0.14285714285714285
B3,B,positive,urban integration,2,1,7,0.2857142857142857
B4,B,negative,accessibility,1,1,8,0.125
B4,B,negative,circulation,2,1,8,0.25
B4,B,negative,cost,1,1,8,0.125
B4,B,negative,facade,2,1,8,0.25
B4,B,negative,fire safety,1,1,8,0.125
B4,B,negative,flexibility,1,1,8,0.125
B4,B,negative,layout,1,1,8,0.125
B4,B,negative,operation,2,1,8,0.25
B4,B,negative,proportion,1,1,8,0.125
B4,B,negative,safety,2,1,8,0.25
B4,B,negative,structure,2,1,8,0.25
B4,B,negative,sustainability,2,1,8,0.25
B4,B,positive,circulation,3,1,7,0.42857142857142855
B4,B,positive,cost,1,1,7,0.14285714285714285
B4,B,positive,daylight,1,1,7,0.14285714285714285
B4,B,positive,expression,1,1,7,0.14285714285714285
B4,B,positive,facade,1,1,7,0.14285714285714285
B4,B,positive,flexibility,1,1,7,0.14285714285714285
B4,B,positive,functionality,2,1,7,0.2857142857142857
B4,B,positive,identity,1,1,7,0.14285714285714285
B4,B,positive,layout,3,1,7,0.42857142857142855
B4,B,positive,massing,2,1,7,0.2857142857142857
B4,B,positive,open space,1,1,7,0.14285714285714285
B4,B,positive,operation,1,1,7,0.14285714285714285
B4,B,positive,urban integration,3,1,7,0.42857142857142855
B5,B,negative,accessibility,1,1,11,0.09090909090909091
B5,B,negative,circulation,3,1,11,0.2727272727272727
B5,B,negative,cost,2,1,11,0.18181818181818182
B5,B,negative,expression,1,1,11,0.09090909090909091
B5,B,negative,flexibility,3,1,11,0.2727272727272727
B5,B,negative,functionality,4,1,11,0.36363636363636365
B5,B,negative,identity,1,1,11,0.09090909090909091
B5,B,negative,landscape,1,1,11,0.09090909090909091
B5,B,negative,layout,4,1,11,0.36363636363636365
B5,B,negative,massing,1,1,11,0.09090909090909091
B5,B,negative,open space,1,1,11,0.09090909090909091
B5,B,negative,operation,3,1,11,0.2727272727272727
B5,B,negative,proportion,2,1,11,0.18181818181818182
B5,B,negative,structure,1,1,11,0.09090909090909091
B5,B,negative,sustainability,1,1,11,0.09090909090909091
B5,B,positive,accessibility,1,1,4,0.25
B5,B,positive,circulation,1,1,4,0.25
B5,B,positive,expression,1,1,4,0.25
B5,B,positive,facade,1,1,4,0.25
B5,B,positive,identity,1,1,4,0.25
B5,B,positive,massing,1,1,4,0.25
B5,B,positive,operation,1,1,4,0.25
B5,B,positive,scale,1,1,4,0.25
B5,B,positive,urban integration,2,1,4,0.5
B6,B,negative,accessibility,1,1,7,0.14285714285714285
B6,B,negative,circulation,2,1,7,0.2857142857142857
B6,B,negative,expression,1,1,7,0.14285714285714285
B6,B,negative,facade,1,1,7,0.14285714285714285
B6,B,negative,functionality,2,1,7,0.2857142857142857
B6,B,negative,open space,2,1,7,0.2857142857142857
B6,B,negative,operation,1,1,7,0.14285714285714285
B6,B,negative,proportion,1,1,7,0.14285714285714285
B6,B,negative,structure,1,1,7,0.14285714285714285
B6,B,negative,urban integration,2,1,7,0.2857142857142857
B6,B,positive,circulation,1,1,6,0.16666666666666666
B6,B,positive,flexibility,1,1,6,0.16666666666666666
B6,B,positive,identity,1,1,6,0.16666666666666666
B6,B,positive,layout,1,1,6,0.16666666666666666
B6,B,positive,massing,1,1,6,0.16666666666666666
B6,B,positive,open space,1,1,6,0.16666666666666666
B6,B,positive,operation,1,1,6,0.16666666666666666
B6,B,positive,scale,1,1,6,0.16666666666666666
B6,B,positive,structure,1,1,6,0.16666666666666666
B6,B,positive,sustainability,1,1,6,0.16666666666666666
B6,B,positive,urban integration,1,1,6,0.16666666666666666
B6,B,positive,visibility,1,1,6,0.16666666666666666
B7,B,negative,accessibility,1,1,8,0.125
B7,B,negative,circulation,1,1,8,0.125
B7,B,negative,cost,2,1,8,0.25
B7,B,negative,daylight,1,1,8,0.125
B7,B,negative,facade,1,1,8,0.125
B7,B,negative,massing,1,1,8,0.125
B7,B,negative,open space,2,1,8,0.25
B7,B,negative,safety,2,1,8,0.25
B7,B,negative,structure,3,1,8,0.375
B7,B,negative,sustainability,1,1,8,0.125
B7,B,negative,urban integration,1,1,8,0.125
B7,B,positive,circulation,1,1,6,0.16666666666666666
B7,B,positive,expression,1,1,6,0.16666666666666666
B7,B,positive,fire safety,1,1,6,0.16666666666666666
B7,B,positive,flexibility,1,1,6,0.16666666666666666
B7,B,positive,functionality,2,1,6,0.3333333333333333
B7,B,positive,identity,2,1,6,0.3333333333333333
B7,B,positive,layout,3,1,6,0.5
B7,B,positive,massing,2,1,6,0.3333333333333333
B7,B,positive,scale,1,1,6,0.16666666666666666
B7,B,positive,urban integration,1,1,6,0.16666666666666666
BB1,BB,negative,acoustics,1,1,1,1.0
BB1,BB,negative,layout,1,1,1,1.0
BB1,BB,positive,circulation,1,1,7,0.14285714285714285
BB1,BB,positive,cost,1,1,7,0.14285714285714285
BB1,BB,positive,expression,1,1,7,0.14285714285714285
BB1,BB,positive,functionality,2,1,7,0.2857142857142857
BB1,BB,positive,identity,2,1,7,0.2857142857142857
BB1,BB,positive,landscape,1,1,7,0.14285714285714285
BB1,BB,positive,layout,2,1,7,0.2857142857142857
BB1,BB,positive,massing,2,1,7,0.2857142857142857
BB1,BB,positive,operation,1,1,7,0.14285714285714285
BB1,BB,positive,sustainability,1,1,7,0.14285714285714285
BB1,BB,positive,topography,1,1,7,0.14285714285714285
BB1,BB,positive,urban integration,3,1,7,0.42857142857142855
BB2,BB,negative,circulation,2,1,7,0.2857142857142857
BB2,BB,negative,expression,1,1,7,0.14285714285714285
BB2,BB,negative,functionality,4,1,7,0.5714285714285714
BB2,BB,negative,layout,3,1,7,0.42857142857142855
BB2,BB,negative,open space,2,1,7,0.2857142857142857
BB2,BB,negative,scale,1,1,7,0.14285714285714285
BB2,BB,positive,circulation,1,1,6,0.16666666666666666
BB2,BB,positive,expression,1,1,6,0.16666666666666666
BB2,BB,positive,fire safety,1,1,6,0.16666666666666666
BB2,BB,positive,identity,1,1,6,0.16666666666666666
BB2,BB,positive,landscape,2,1,6,0.3333333333333333
BB2,BB,positive,massing,2,1,6,0.3333333333333333
BB2,BB,positive,open space,1,1,6,0.16666666666666666
BB2,BB,positive,scale,1,1,6,0.16666666666666666
BB2,BB,positive,sustainability,1,1,6,0.16666666666666666
BB2,BB,positive,urban integration,2,1,6,0.3333333333333333
BB2,BB,positive,visibility,1,1,6,0.16666666666666666
BB3,BB,negative,accessibility,2,1,7,0.2857142857142857
BB3,BB,negative,circulation,1,1,7,0.14285714285714285
BB3,BB,negative,cost,1,1,7,0.14285714285714285
BB3,BB,negative,expression,2,1,7,0.2857142857142857
BB3,BB,negative,facade,2,1,7,0.2857142857142857
BB3,BB,negative,fire safety,1,1,7,0.14285714285714285
BB3,BB,negative,functionality,1,1,7,0.14285714285714285
BB3,BB,negative,layout,1,1,7,0.14285714285714285
BB3,BB,negative,massing,1,1,7,0.14285714285714285
BB3,BB,negative,open space,1,1,7,0.14285714285714285
BB3,BB,negative,operation,1,1,7,0.14285714285714285
BB3,BB,negative,visibility,1,1,7,0.14285714285714285
BB3,BB,positive,circulation,3,1,9,0.3333333333333333
BB3,BB,positive,daylight,1,1,9,0.1111111111111111
BB3,BB,positive,expression,1,1,9,0.1111111111111111
BB3,BB,positive,facade,1,1,9,0.1111111111111111
BB3,BB,positive,functionality,1,1,9,0.1111111111111111
BB3,BB,positive,identity,1,1,9,0.1111111111111111
BB3,BB,positive,landscape,2,1,9,0.2222222222222222
BB3,BB,positive,layout,2,1,9,0.2222222222222222
BB3,BB,positive,massing,2,1,9,0.2222222222222222
BB3,BB,positive,open space,1,1,9,0.1111111111111111
BB3,BB,positive,operation,1,1,9,0.1111111111111111
BB3,BB,positive,scale,2,1,9,0.2222222222222222
BB3,BB,positive,sustainability,1,1,9,0.1111111111111111
BB3,BB,positive,topography,1,1,9,0.1111111111111111
BB3,BB,positive,urban integration,2,1,9,0.2222222222222222
BB4,BB,negative,circulation,1,1,4,0.25
BB4,BB,negative,expression,1,1,4,0.25
BB4,BB,negative,facade,1,1,4,0.25
BB4,BB,negative,fire safety,1,1,4,0.25
BB4,BB,negative,massing,2,1,4,0.5
BB4,BB,negative,proportion,1,1,4,0.25
BB4,BB,negative,sustainability,1,1,4,0.25
BB4,BB,negative,urban integration,1,1,4,0.25
BB4,BB,negative,visibility,1,1,4,0.25
BB4,BB,positive,circulation,1,1,3,0.3333333333333333
BB4,BB,positive,expression,1,1,3,0.3333333333333333
BB4,BB,positive,functionality,2,1,3,0.6666666666666666
BB4,BB,positive,layout,2,1,3,0.6666666666666666
BB4,BB,positive,massing,1,1,3,0.3333333333333333
BB4,BB,positive,operation,1,1,3,0.3333333333333333
BB5,BB,negative,accessibility,2,1,8,0.25
BB5,BB,negative,circulation,3,1,8,0.375
BB5,BB,negative,cost,1,1,8,0.125
BB5,BB,negative,daylight,1,1,8,0.125
BB5,BB,negative,facade,1,1,8,0.125
BB5,BB,negative,functionality,1,1,8,0.125
BB5,BB,negative,identity,2,1,8,0.25
BB5,BB,negative,layout,1,1,8,0.125
BB5,BB,negative,massing,2,1,8,0.25
BB5,BB,negative,proportion,1,1,8,0.125
BB5,BB,negative,structure,1,1,8,0.125
BB5,BB,negative,sustainability,1,1,8,0.125
BB5,BB,negative,urban integration,1,1,8,0.125
BB5,BB,positive,landscape,3,1,4,0.75
BB5,BB,positive,massing,2,1,4,0.5
BB5,BB,positive,open space,1,1,4,0.25
BB5,BB,positive,urban integration,2,1,4,0.5
BB5,BB,positive,visibility,1,1,4,0.25
BBB1,BBB,negative,cost,1,1,2,0.5
BBB1,BBB,negative,massing,1,1,2,0.5
BBB1,BBB,negative,structure,1,1,2,0.5
BBB1,BBB,negative,topography,1,1,2,0.5
BBB1,BBB,negative,urban integration,1,1,2,0.5
BBB1,BBB,positive,accessibility,1,1,10,0.1
BBB1,BBB,positive,circulation,1,1,10,0.1
BBB1,BBB,positive,cost,1,1,10,0.1
BBB1,BBB,positive,expression,1,1,10,0.1
BBB1,BBB,positive,flexibility,1,1,10,0.1
BBB1,BBB,positive,functionality,1,1,10,0.1
BBB1,BBB,positive,identity,1,1,10,0.1
BBB1,BBB,positive,landscape,2,1,10,0.2
BBB1,BBB,positive,layout,1,1,10,0.1
BBB1,BBB,positive,massing,4,1,10,0.4
BBB1,BBB,positive,open space,2,1,10,0.2
BBB1,BBB,positive,operation,1,1,10,0.1
BBB1,BBB,positive,scale,1,1,10,0.1
BBB1,BBB,positive,sustainability,1,1,10,0.1
BBB1,BBB,positive,topography,2,1,10,0.2
BBB1,BBB,positive,urban integration,4,1,10,0.4
BBB1,BBB,positive,visibility,1,1,10,0.1
BBB2,BBB,negative,accessibility,1,1,9,0.1111111111111111
BBB2,BBB,negative,circulation,3,1,9,0.3333333333333333
BBB2,BBB,negative,cost,1,1,9,0.1111111111111111
BBB2,BBB,negative,expression,1,1,9,0.1111111111111111
BBB2,BBB,negative,facade,1,1,9,0.1111111111111111
BBB2,BBB,negative,functionality,3,1,9,0.3333333333333333
BBB2,BBB,negative,identity,1,1,9,0.1111111111111111
BBB2,BBB,negative,layout,2,1,9,0.2222222222222222
BBB2,BBB,negative,massing,1,1,9,0.1111111111111111
BBB2,BBB,negative,open space,2,1,9,0.2222222222222222
BBB2,BBB,negative,structure,2,1,9,0.2222222222222222
BBB2,BBB,negative,sustainability,1,1,9,0.1111111111111111
BBB2,BBB,negative,urban integration,4,1,9,0.4444444444444444
BBB2,BBB,positive,circulation,1,1,7,0.14285714285714285
BBB2,BBB,positive,expression,1,1,7,0.14285714285714285
BBB2,BBB,positive,flexibility,2,1,7,0.2857142857142857
BBB2,BBB,positive,functionality,3,1,7,0.42857142857142855
BBB2,BBB,positive,identity,1,1,7,0.14285714285714285
BBB2,BBB,positive,landscape,1,1,7,0.14285714285714285
BBB2,BBB,positive,layout,3,1,7,0.42857142857142855
BBB2,BBB,positive,massing,2,1,7,0.2857142857142857
BBB2,BBB,positive,open space,2,1,7,0.2857142857142857
BBB2,BBB,positive,topography,1,1,7,0.14285714285714285
BBB2,BBB,positive,urban integration,1,1,7,0.14285714285714285
BBB3,BBB,negative,circulation,1,1,8,0.125
BBB3,BBB,negative,daylight,2,1,8,0.25
BBB3,BBB,negative,facade,1,1,8,0.125
BBB3,BBB,negative,flexibility,1,1,8,0.125
BBB3,BBB,negative,functionality,3,1,8,0.375
BBB3,BBB,negative,landscape,1,1,8,0.125
BBB3,BBB,negative,layout,5,1,8,0.625
BBB3,BBB,negative,orientation,1,1,8,0.125
BBB3,BBB,negative,privacy,1,1,8,0.125
BBB3,BBB,negative,proportion,1,1,8,0.125
BBB3,BBB,negative,structure,1,1,8,0.125
BBB3,BBB,negative,urban integration,2,1,8,0.25
BBB3,BBB,positive,accessibility,1,1,9,0.1111111111111111
BBB3,BBB,positive,circulation,1,1,9,0.1111111111111111
BBB3,BBB,positive,functionality,2,1,9,0.2222222222222222
BBB3,BBB,positive,identity,1,1,9,0.1111111111111111
BBB3,BBB,positive,landscape,3,1,9,0.3333333333333333
BBB3,BBB,positive,layout,3,1,9,0.3333333333333333
BBB3,BBB,positive,massing,3,1,9,0.3333333333333333
BBB3,BBB,positive,open space,2,1,9,0.2222222222222222
BBB3,BBB,positive,scale,3,1,9,0.3333333333333333
BBB3,BBB,positive,topography,2,1,9,0.2222222222222222
BBB3,BBB,positive,urban integration,2,1,9,0.2222222222222222
BBB3,BBB,positive,visibility,2,1,9,0.2222222222222222
BBB4,BBB,negative,accessibility,1,1,6,0.16666666666666666
BBB4,BBB,negative,daylight,1,1,6,0.16666666666666666
BBB4,BBB,negative,expression,1,1,6,0.16666666666666666
BBB4,BBB,negative,flexibility,1,1,6,0.16666666666666666
BBB4,BBB,negative,functionality,2,1,6,0.3333333333333333
BBB4,BBB,negative,layout,4,1,6,0.6666666666666666
BBB4,BBB,negative,massing,1,1,6,0.16666666666666666
BBB4,BBB,negative,structure,1,1,6,0.16666666666666666
BBB4,BBB,negative,urban integration,2,1,6,0.3333333333333333
BBB4,BBB,positive,flexibility,1,1,4,0.25
BBB4,BBB,positive,functionality,1,1,4,0.25
BBB4,BBB,positive,landscape,1,1,4,0.25
BBB4,BBB,positive,layout,2,1,4,0.5
BBB4,BBB,positive,massing,1,1,4,0.25
BBB4,BBB,positive,open space,1,1,4,0.25
BBB4,BBB,positive,structure,1,1,4,0.25
BBB4,BBB,positive,sustainability,1,1,4,0.25
BBB4,BBB,positive,topography,1,1,4,0.25
BBB4,BBB,positive,urban integration,2,1,4,0.5
BBB5,BBB,negative,accessibility,2,1,6,0.3333333333333333
BBB5,BBB,negative,circulation,2,1,6,0.3333333333333333
BBB5,BBB,negative,daylight,1,1,6,0.16666666666666666
BBB5,BBB,negative,facade,1,1,6,0.16666666666666666
BBB5,BBB,negative,flexibility,1,1,6,0.16666666666666666
BBB5,BBB,negative,layout,1,1,6,0.16666666666666666
BBB5,BBB,negative,massing,1,1,6,0.16666666666666666
BBB5,BBB,negative,open space,1,1,6,0.16666666666666666
BBB5,BBB,negative,safety,1,1,6,0.16666666666666666
BBB5,BBB,negative,structure,1,1,6,0.16666666666666666
BBB5,BBB,negative,urban integration,1,1,6,0.16666666666666666
BBB5,BBB,positive,circulation,1,1,8,0.125
BBB5,BBB,positive,cost,1,1,8,0.125
BBB5,BBB,positive,expression,2,1,8,0.25
BBB5,BBB,positive,facade,1,1,8,0.125
BBB5,BBB,positive,functionality,2,1,8,0.25
BBB5,BBB,positive,identity,1,1,8,0.125
BBB5,BBB,positive,landscape,2,1,8,0.25
BBB5,BBB,positive,layout,1,1,8,0.125
BBB5,BBB,positive,massing,1,1,8,0.125
BBB5,BBB,positive,open space,2,1,8,0.25
BBB5,BBB,positive,structure,1,1,8,0.125
BBB5,BBB,positive,topography,2,1,8,0.25
BBB5,BBB,positive,urban integration,5,1,8,0.625
BBB5,BBB,positive,visibility,1,1,8,0.125
BBB6,BBB,negative,accessibility,1,1,7,0.14285714285714285
BBB6,BBB,negative,circulation,1,1,7,0.14285714285714285
BBB6,BBB,negative,cost,3,1,7,0.42857142857142855
BBB6,BBB,negative,fire safety,1,1,7,0.14285714285714285
BBB6,BBB,negative,flexibility,1,1,7,0.14285714285714285
BBB6,BBB,negative,functionality,1,1,7,0.14285714285714285
BBB6,BBB,negative,layout,1,1,7,0.14285714285714285
BBB6,BBB,negative,massing,1,1,7,0.14285714285714285
BBB6,BBB,negative,topography,1,1,7,0.14285714285714285
BBB6,BBB,negative,urban integration,3,1,7,0.42857142857142855
BBB6,BBB,positive,cost,1,1,8,0.125
BBB6,BBB,positive,expression,1,1,8,0.125
BBB6,BBB,positive,facade,1,1,8,0.125
BBB6,BBB,positive,flexibility,1,1,8,0.125
BBB6,BBB,positive,functionality,3,1,8,0.375
BBB6,BBB,positive,landscape,1,1,8,0.125
BBB6,BBB,positive,layout,3,1,8,0.375
BBB6,BBB,positive,massing,2,1,8,0.25
BBB6,BBB,positive,open space,3,1,8,0.375
BBB6,BBB,positive,structure,2,1,8,0.25
BBB6,BBB,positive,urban integration,4,1,8,0.5
BBB6,BBB,positive,visibility,1,1,8,0.125
BBB7,BBB,negative,accessibility,1,1,9,0.1111111111111111
BBB7,BBB,negative,circulation,4,1,9,0.4444444444444444
BBB7,BBB,negative,facade,2,1,9,0.2222222222222222
BBB7,BBB,negative,functionality,2,1,9,0.2222222222222222
BBB7,BBB,negative,layout,2,1,9,0.2222222222222222
BBB7,BBB,negative,massing,1,1,9,0.1111111111111111
BBB7,BBB,negative,open space,1,1,9,0.1111111111111111
BBB7,BBB,negative,privacy,1,1,9,0.1111111111111111
BBB7,BBB,negative,scale,2,1,9,0.2222222222222222
BBB7,BBB,negative,urban integration,2,1,9,0.2222222222222222
BBB7,BBB,negative,visibility,1,1,9,0.1111111111111111
BBB7,BBB,positive,accessibility,1,1,6,0.16666666666666666
BBB7,BBB,positive,circulation,2,1,6,0.3333333333333333
BBB7,BBB,positive,functionality,2,1,6,0.3333333333333333
BBB7,BBB,positive,landscape,2,1,6,0.3333333333333333
BBB7,BBB,positive,layout,2,1,6,0.3333333333333333
BBB7,BBB,positive,massing,1,1,6,0.16666666666666666
BBB7,BBB,positive,open space,1,1,6,0.16666666666666666
BBB7,BBB,positive,scale,1,1,6,0.16666666666666666
BBB7,BBB,positive,topography,2,1,6,0.3333333333333333
BBB7,BBB,positive,urban integration,1,1,6,0.16666666666666666
BBBB1,BBBB,negative,accessibility,2,1,11,0.18181818181818182
BBBB1,BBBB,negative,circulation,2,1,11,0.18181818181818182
BBBB1,BBBB,negative,cost,2,1,11,0.18181818181818182
BBBB1,BBBB,negative,daylight,1,1,11,0.09090909090909091
BBBB1,BBBB,negative,expression,1,1,11,0.09090909090909091
BBBB1,BBBB,negative,facade,2,1,11,0.18181818181818182
BBBB1,BBBB,negative,functionality,1,1,11,0.09090909090909091
BBBB1,BBBB,negative,layout,1,1,11,0.09090909090909091
BBBB1,BBBB,negative,open space,1,1,11,0.09090909090909091
BBBB1,BBBB,negative,operation,2,1,11,0.18181818181818182
BBBB1,BBBB,negative,safety,1,1,11,0.09090909090909091
BBBB1,BBBB,negative,structure,1,1,11,0.09090909090909091
BBBB1,BBBB,negative,sustainability,1,1,11,0.09090909090909091
BBBB1,BBBB,negative,ventilation,1,1,11,0.09090909090909091
BBBB1,BBBB,negative,visibility,1,1,11,0.09090909090909091
BBBB1,BBBB,positive,circulation,5,1,9,0.5555555555555556
BBBB1,BBBB,positive,cost,1,1,9,0.1111111111111111
BBBB1,BBBB,positive,daylight,1,1,9,0.1111111111111111
